"day","rider","rank","time","bonus","penalty","start_location","start_country_code","start_country_name","finish_location","finish_country_code","finish_country_name","length","type","name","team"
"2023-07-05",42,175,14382,0,0,"Lille Métropole","FRA","France","Lille Métropole","FRA","France","184.9","flat","Louis Barre","INTERMARCHÉ - WANTY"
"2023-07-05",147,176,14382,0,0,"Lille Métropole","FRA","France","Lille Métropole","FRA","France","184.9","flat","Ivan Romeo Abad","MOVISTAR TEAM"
"2023-07-05",142,177,14382,0,0,"Lille Métropole","FRA","France","Lille Métropole","FRA","France","184.9","flat","William Barta","MOVISTAR TEAM"
"2023-07-05",182,178,14382,0,0,"Lille Métropole","FRA","France","Lille Métropole","FRA","France","184.9","flat","Mathieu Burgaudeau","TOTALENERGIES"
"2023-07-05",188,179,14382,0,0,"Lille Métropole","FRA","France","Lille Métropole","FRA","France","184.9","flat","Matteo Vercher","TOTALENERGIES"
"2023-07-05",83,180,14382,0,0,"Lille Métropole","FRA","France","Lille Métropole","FRA","France","184.9","flat","Thibau Nys","LIDL-TREK"
"2023-07-05",92,181,14382,0,0,"Lille Métropole","FRA","France","Lille Métropole","FRA","France","184.9","flat","Lewis Askey","GROUPAMA-FDJ"
"2023-07-05",55,182,14542,0,0,"Lille Métropole","FRA","France","Lille Métropole","FRA","France","184.9","flat","Lenny Martinez","BAHRAIN VICTORIOUS"
"2023-07-06",106,1,17141,10,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Mathieu Van Der Poel","ALPECIN-DECEUNINCK"
"2023-07-06",1,2,17141,6,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Tadej Pogacar","UAE TEAM EMIRATES XRG"
"2023-07-06",11,3,17141,4,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Jonas Vingegaard","TEAM VISMA | LEASE A BIKE"
"2023-07-06",94,4,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Romain Gregoire","GROUPAMA-FDJ"
"2023-07-06",111,5,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Julian Alaphilippe","TUDOR PRO CYCLING TEAM"
"2023-07-06",191,6,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Oscar Onley","TEAM PICNIC POSTNL"
"2023-07-06",156,7,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Aurélien Paret Peintre","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-06",131,8,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Kévin Vauquelin","ARKEA-B&B HOTELS"
"2023-07-06",178,9,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Simone Velasco","XDS ASTANA TEAM"
"2023-07-06",212,10,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Jenno Berckmoes","LOTTO"
"2023-07-06",183,11,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Alexandre Delettre","TOTALENERGIES"
"2023-07-06",141,12,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Enric Mas","MOVISTAR TEAM"
"2023-07-06",51,13,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Santiago Buitrago","BAHRAIN VICTORIOUS"
"2023-07-06",114,14,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Marc Hirschi","TUDOR PRO CYCLING TEAM"
"2023-07-06",2,15,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Joao Almeida","UAE TEAM EMIRATES XRG"
"2023-07-06",91,16,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Guillaume Martin Guyonnet","GROUPAMA-FDJ"
"2023-07-06",21,17,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Remco Evenepoel","SOUDAL QUICK-STEP"
"2023-07-06",15,18,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Matteo Jorgenson","TEAM VISMA | LEASE A BIKE"
"2023-07-06",35,19,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Neilson Powless","EF EDUCATION - EASYPOST"
"2023-07-06",161,20,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Emanuel Buchmann","COFIDIS"
"2023-07-06",151,21,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Félix Gall","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-06",71,22,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Primoz Roglic","RED BULL - BORA - HANSGROHE"
"2023-07-06",85,23,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Mattias Skjelmose","LIDL-TREK"
"2023-07-06",72,24,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Florian Lipowitz","RED BULL - BORA - HANSGROHE"
"2023-07-06",206,25,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Alexey Lutsenko","ISRAEL - PREMIER TECH"
"2023-07-06",96,26,17141,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Quentin Pacher","GROUPAMA-FDJ"
"2023-07-06",101,27,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Jasper Philipsen","ALPECIN-DECEUNINCK"
"2023-07-06",203,28,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Joseph Blackmore","ISRAEL - PREMIER TECH"
"2023-07-06",171,29,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Harold Tejada","XDS ASTANA TEAM"
"2023-07-06",153,30,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Clément Berthet","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-06",66,31,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Carlos Rodriguez","INEOS GRENADIERS"
"2023-07-06",137,32,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Cristian Rodriguez","ARKEA-B&B HOTELS"
"2023-07-06",221,33,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Tobias Johannessen","UNO-X MOBILITY"
"2023-07-06",166,34,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Dylan Teuns","COFIDIS"
"2023-07-06",182,35,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Mathieu Burgaudeau","TOTALENERGIES"
"2023-07-06",54,36,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Jack Haig","BAHRAIN VICTORIOUS"
"2023-07-06",61,37,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Geraint Thomas","INEOS GRENADIERS"
"2023-07-06",128,38,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Mauro Schmid","TEAM JAYCO ALULA"
"2023-07-06",181,39,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Steff Cras","TOTALENERGIES"
"2023-07-06",58,40,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Fred Wright","BAHRAIN VICTORIOUS"
"2023-07-06",186,41,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Jordan Jegat","TOTALENERGIES"
"2023-07-06",95,42,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Valentin Madouas","GROUPAMA-FDJ"
"2023-07-06",121,43,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Ben O'Connor","TEAM JAYCO ALULA"
"2023-07-06",16,44,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Sepp Kuss","TEAM VISMA | LEASE A BIKE"
"2023-07-06",138,45,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Clément Venturini","ARKEA-B&B HOTELS"
"2023-07-06",163,46,17172,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Bryan Coquard","COFIDIS"
"2023-07-06",65,47,17186,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Axel Laurance","INEOS GRENADIERS"
"2023-07-06",122,48,17211,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Edward Dunbar","TEAM JAYCO ALULA"
"2023-07-06",36,49,17230,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Harrison Sweeny","EF EDUCATION - EASYPOST"
"2023-07-06",13,50,17230,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Tiesj Benoot","TEAM VISMA | LEASE A BIKE"
"2023-07-06",68,51,17230,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Samuel Watson","INEOS GRENADIERS"
"2023-07-06",31,52,17230,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Ben Healy","EF EDUCATION - EASYPOST"
"2023-07-06",103,53,17230,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Kaden Groves","ALPECIN-DECEUNINCK"
"2023-07-06",18,54,17230,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Simon Yates","TEAM VISMA | LEASE A BIKE"
"2023-07-06",28,55,17230,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Ilan Van Wilder","SOUDAL QUICK-STEP"
"2023-07-06",3,56,17230,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Jhonatan Narvaez","UAE TEAM EMIRATES XRG"
"2023-07-06",195,57,17235,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Tobias Lund Andresen","TEAM PICNIC POSTNL"
"2023-07-06",37,58,17235,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Michael Valgren","EF EDUCATION - EASYPOST"
"2023-07-06",86,59,17235,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Toms Skujins","LIDL-TREK"
"2023-07-06",162,60,17294,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Alex Aranburu","COFIDIS"
"2023-07-06",168,61,17294,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Damien Touze","COFIDIS"
"2023-07-06",158,62,17294,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Bastien Tronchon","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-06",198,63,17304,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Frank Van Den Broek","TEAM PICNIC POSTNL"
"2023-07-06",48,64,17314,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Georg Zimmermann","INTERMARCHÉ - WANTY"
"2023-07-06",7,65,17319,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Tim Wellens","UAE TEAM EMIRATES XRG"
"2023-07-06",146,66,17319,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Gregor Mühlberger","MOVISTAR TEAM"
"2023-07-06",104,67,17332,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Xandro Meurisse","ALPECIN-DECEUNINCK"
"2023-07-06",57,68,17332,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Robert Stannard","BAHRAIN VICTORIOUS"
"2023-07-06",207,69,17343,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Krists Neilands","ISRAEL - PREMIER TECH"
"2023-07-06",208,70,17343,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Jake Stewart","ISRAEL - PREMIER TECH"
"2023-07-06",33,71,17343,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Kasper Asgreen","EF EDUCATION - EASYPOST"
"2023-07-06",187,72,17343,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Anthony Turgis","TOTALENERGIES"
"2023-07-06",97,73,17343,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Paul Penhoet","GROUPAMA-FDJ"
"2023-07-06",133,74,17343,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Ewen Costiou","ARKEA-B&B HOTELS"
"2023-07-06",192,75,17343,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Warren Barguil","TEAM PICNIC POSTNL"
"2023-07-06",177,76,17343,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Mike Teunissen","XDS ASTANA TEAM"
"2023-07-06",135,77,17343,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Raul Garcia Pierna","ARKEA-B&B HOTELS"
"2023-07-06",184,78,17343,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Thomas Gachignard","TOTALENERGIES"
"2023-07-06",157,79,17348,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Callum Scotson","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-06",17,80,17350,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Wout Van Aert","TEAM VISMA | LEASE A BIKE"
"2023-07-06",193,81,17388,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Pavel Bittner","TEAM PICNIC POSTNL"
"2023-07-06",81,82,17435,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Jonathan Milan","LIDL-TREK"
"2023-07-06",6,83,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Marc Soler","UAE TEAM EMIRATES XRG"
"2023-07-06",107,84,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Gianni Vermeersch","ALPECIN-DECEUNINCK"
"2023-07-06",118,85,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Matteo Trentin","TUDOR PRO CYCLING TEAM"
"2023-07-06",205,86,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Matis Louvel","ISRAEL - PREMIER TECH"
"2023-07-06",98,87,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Clément Russo","GROUPAMA-FDJ"
"2023-07-06",93,88,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Cyril Barthe","GROUPAMA-FDJ"
"2023-07-06",155,89,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Oliver Naesen","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-06",87,90,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Jasper Stuyven","LIDL-TREK"
"2023-07-06",55,91,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Lenny Martinez","BAHRAIN VICTORIOUS"
"2023-07-06",185,92,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Emilien Jeanniere","TOTALENERGIES"
"2023-07-06",136,93,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Mathis Le Berre","ARKEA-B&B HOTELS"
"2023-07-06",201,94,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Michael Woods","ISRAEL - PREMIER TECH"
"2023-07-06",62,95,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Thymen Arensman","INEOS GRENADIERS"
"2023-07-06",8,96,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Adam Yates","UAE TEAM EMIRATES XRG"
"2023-07-06",164,97,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Ion Izagirre","COFIDIS"
"2023-07-06",225,98,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Markus Hoelgaard","UNO-X MOBILITY"
"2023-07-06",63,99,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Tobias Foss","INEOS GRENADIERS"
"2023-07-06",42,100,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Louis Barre","INTERMARCHÉ - WANTY"
"2023-07-06",167,101,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Benjamin Thomas","COFIDIS"
"2023-07-06",23,102,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Pascal Eenkhoorn","SOUDAL QUICK-STEP"
"2023-07-06",74,103,17444,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Gianni Moscon","RED BULL - BORA - HANSGROHE"
"2023-07-06",25,104,17466,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Valentin Paret Peintre","SOUDAL QUICK-STEP"
"2023-07-06",14,105,17466,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Victor Campenaerts","TEAM VISMA | LEASE A BIKE"
"2023-07-06",44,106,17466,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Hugo Page","INTERMARCHÉ - WANTY"
"2023-07-06",41,107,17466,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Biniam Girmay","INTERMARCHÉ - WANTY"
"2023-07-06",84,108,17476,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Quinn Simmons","LIDL-TREK"
"2023-07-06",22,109,17476,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Mattia Cattaneo","SOUDAL QUICK-STEP"
"2023-07-06",222,110,17476,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Jonas Abrahamsen","UNO-X MOBILITY"
"2023-07-06",34,111,17476,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Alex Baudin","EF EDUCATION - EASYPOST"
"2023-07-06",92,112,17476,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Lewis Askey","GROUPAMA-FDJ"
"2023-07-06",75,113,17540,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Laurence Pithie","RED BULL - BORA - HANSGROHE"
"2023-07-06",67,114,17540,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Connor Swift","INEOS GRENADIERS"
"2023-07-06",123,115,17540,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Luke Durbridge","TEAM JAYCO ALULA"
"2023-07-06",32,116,17540,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Vincenzo Albanese","EF EDUCATION - EASYPOST"
"2023-07-06",125,117,17540,0,0,"Lauwin-Planque","FRA","France","Boulogne-Sur-Mer","FRA","France","209.1","hilly","Luka Mezgec","TEAM JAYCO ALULA"
